JSON-index,JSON-ID,chan_name,event_time,pass_step1,pass_step2,pass_step3_NN,pass_step3_sig
48,337,CR5- SNR 0dB - #9,4.341797,False,False,False,False
49,341,CR5- SNR 0dB - #9,16.42041,False,False,False,False
50,347,CR5- SNR 0dB - #9,33.48291,False,False,False,False
51,357,CR5- SNR 0dB - #9,60.279297,False,False,False,False
52,367,CR5- SNR 0dB - #9,89.152344,False,False,False,False
53,375,CR5- SNR 0dB - #9,113.145996,False,False,False,False
54,383,CR5- SNR 0dB - #10,16.037109,False,False,False,False
55,391,CR5- SNR 0dB - #10,38.102051,False,False,False,False
56,392,CR5- SNR 0dB - #10,41.654297,False,False,False,False
57,405,CR5- SNR 0dB - #10,79.004883,False,False,False,False
58,408,CR5- SNR 0dB - #10,86.980469,False,False,False,False
59,409,CR5- SNR 0dB - #10,90.140625,False,False,False,False
60,423,CR5- SNR 0dB - #11,10.110352,False,False,False,False
61,427,CR5- SNR 0dB - #11,20.714355,False,False,False,False
62,438,CR5- SNR 0dB - #11,52.488281,False,False,False,False
63,442,CR5- SNR 0dB - #11,64.313965,False,False,False,False
64,446,CR5- SNR 0dB - #11,77.81543,False,False,False,False
65,461,CR5- SNR 0dB - #11,119.0,False,False,False,False
66,474,CR5- SNR 0dB - #12,35.106445,False,False,False,False
67,476,CR5- SNR 0dB - #12,41.715332,False,False,False,False
68,480,CR5- SNR 0dB - #12,53.29541,False,False,False,False
69,483,CR5- SNR 0dB - #12,61.335938,False,False,False,False
70,484,CR5- SNR 0dB - #12,64.817871,False,False,False,False
71,485,CR5- SNR 0dB - #12,67.826172,False,False,False,False
72,505,CR5- SNR 0dB - #13,4.758301,False,False,False,False
73,506,CR5- SNR 0dB - #13,7.218262,False,False,False,False
74,515,CR5- SNR 0dB - #13,34.437988,False,False,False,False
75,516,CR5- SNR 0dB - #13,37.12207,False,False,False,False
76,527,CR5- SNR 0dB - #13,65.941406,False,False,False,False
77,536,CR5- SNR 0dB - #13,90.79541,False,False,False,False
78,554,CR5- SNR 0dB - #14,23.569824,False,False,False,False
79,557,CR5- SNR 0dB - #14,31.836914,False,False,False,False
80,562,CR5- SNR 0dB - #14,45.0,False,False,False,False
81,570,CR5- SNR 0dB - #14,68.658203,False,False,False,False
82,579,CR5- SNR 0dB - #14,94.783203,False,False,False,False
83,587,CR5- SNR 0dB - #14,119.0,False,False,False,False
84,588,CR5- SNR 0dB - #15,1.0,False,False,False,False
85,597,CR5- SNR 0dB - #15,27.130859,False,False,False,False
86,604,CR5- SNR 0dB - #15,46.996582,False,False,False,False
87,605,CR5- SNR 0dB - #15,49.212402,False,False,False,False
88,611,CR5- SNR 0dB - #15,66.792969,False,False,False,False
89,616,CR5- SNR 0dB - #15,81.721191,False,False,False,False
90,638,CR5- SNR 0dB - #16,22.552246,False,False,False,False
91,640,CR5- SNR 0dB - #16,28.550293,False,False,False,False
92,648,CR5- SNR 0dB - #16,50.615723,False,False,False,False
93,657,CR5- SNR 0dB - #16,77.189453,False,False,False,False
94,658,CR5- SNR 0dB - #16,80.37207,False,False,False,False
95,671,CR5- SNR 0dB - #16,119.0,False,False,False,False
96,677,CR5- SNR 0dB - #17,15.339355,False,False,False,False
97,682,CR5- SNR 0dB - #17,31.674316,False,False,False,False
98,685,CR5- SNR 0dB - #17,38.93457,False,False,False,False
99,689,CR5- SNR 0dB - #17,50.858887,False,False,False,False
100,698,CR5- SNR 0dB - #17,75.556641,False,False,False,False
101,704,CR5- SNR 0dB - #17,92.234863,False,False,False,False
102,714,CR5- SNR 0dB - #18,1.0,False,False,False,False
103,720,CR5- SNR 0dB - #18,16.610352,False,False,False,False
104,727,CR5- SNR 0dB - #18,37.208496,False,False,False,False
105,740,CR5- SNR 0dB - #18,75.668945,False,False,False,False
106,745,CR5- SNR 0dB - #18,91.546875,False,False,False,False
107,754,CR5- SNR 0dB - #18,114.988281,False,False,False,False
108,758,CR5- SNR 0dB - #19,6.383301,False,False,False,False
109,762,CR5- SNR 0dB - #19,18.091797,False,False,False,False
110,763,CR5- SNR 0dB - #19,21.26416,False,False,False,False
111,774,CR5- SNR 0dB - #19,53.094238,False,False,False,False
112,779,CR5- SNR 0dB - #19,67.153809,False,False,False,False
113,788,CR5- SNR 0dB - #19,91.395508,False,False,False,False
114,799,CR5- SNR 0dB - #20,4.199219,False,False,False,False
115,809,CR5- SNR 0dB - #20,33.361816,False,False,False,False
116,812,CR5- SNR 0dB - #20,43.062012,False,False,False,False
117,813,CR5- SNR 0dB - #20,45.959473,False,False,False,False
118,821,CR5- SNR 0dB - #20,69.520996,False,False,False,False
119,832,CR5- SNR 0dB - #20,100.885254,False,False,False,False
120,840,CR5- SNR 0dB - #21,1.0,False,False,False,False
121,845,CR5- SNR 0dB - #21,14.860352,False,False,False,False
122,856,CR5- SNR 0dB - #21,47.459473,False,False,False,False
123,858,CR5- SNR 0dB - #21,53.309082,False,False,False,False
124,862,CR5- SNR 0dB - #21,63.431152,False,False,False,False
125,876,CR5- SNR 0dB - #21,104.01709,False,False,False,False
126,882,CR5- SNR 0dB - #22,1.0,False,False,False,False
127,886,CR5- SNR 0dB - #22,13.611328,False,False,False,False
128,900,CR5- SNR 0dB - #22,52.043945,False,False,False,False
129,901,CR5- SNR 0dB - #22,54.375,False,False,False,False
130,905,CR5- SNR 0dB - #22,65.921875,False,False,False,False
131,917,CR5- SNR 0dB - #22,101.882813,False,False,False,False
132,925,CR5- SNR 0dB - #23,3.762207,False,False,False,False
133,928,CR5- SNR 0dB - #23,12.369141,False,False,False,False
134,940,CR5- SNR 0dB - #23,49.945801,False,False,False,False
135,944,CR5- SNR 0dB - #23,60.432617,False,False,False,False
136,952,CR5- SNR 0dB - #23,82.6875,False,False,False,False
137,956,CR5- SNR 0dB - #23,93.536621,False,False,False,False
138,973,CR5- SNR 0dB - #24,22.370605,False,False,False,False
139,990,CR5- SNR 0dB - #24,70.319336,False,False,False,False
140,992,CR5- SNR 0dB - #24,75.73877,False,False,False,False
141,999,CR5- SNR 0dB - #24,95.093262,False,False,False,False
142,1006,CR5- SNR 0dB - #24,116.146484,False,False,False,False
143,1007,CR5- SNR 0dB - #24,119.0,False,False,False,False
144,1008,CR5- SNR 0dB - #25,1.0,False,False,False,False
145,1021,CR5- SNR 0dB - #25,37.256836,False,False,False,False
146,1026,CR5- SNR 0dB - #25,50.557617,False,False,False,False
147,1041,CR5- SNR 0dB - #25,95.812012,False,False,False,False
148,1042,CR5- SNR 0dB - #25,97.748535,False,False,False,False
149,1044,CR5- SNR 0dB - #25,103.38916,False,False,False,False
150,1059,CR5- SNR 0dB - #26,27.064941,False,False,False,False
151,1064,CR5- SNR 0dB - #26,40.78125,False,False,False,False
152,1073,CR5- SNR 0dB - #26,67.242188,False,False,False,False
153,1077,CR5- SNR 0dB - #26,80.144043,False,False,False,False
154,1086,CR5- SNR 0dB - #26,104.164551,False,False,False,False
155,1089,CR5- SNR 0dB - #26,112.587402,False,False,False,False
156,1098,CR5- SNR 0dB - #27,18.165039,False,False,False,False
157,1099,CR5- SNR 0dB - #27,21.661133,False,False,False,False
158,1106,CR5- SNR 0dB - #27,42.539063,False,False,False,False
159,1112,CR5- SNR 0dB - #27,58.749023,False,False,False,False
160,1114,CR5- SNR 0dB - #27,65.284668,False,False,False,False
161,1116,CR5- SNR 0dB - #27,70.361816,False,False,False,False
162,1140,CR5- SNR 0dB - #28,18.233398,False,False,False,False
163,1148,CR5- SNR 0dB - #28,42.477051,False,False,False,False
164,1152,CR5- SNR 0dB - #28,52.200684,False,False,False,False
165,1162,CR5- SNR 0dB - #28,81.151855,False,False,False,False
166,1164,CR5- SNR 0dB - #28,87.049316,False,False,False,False
167,1172,CR5- SNR 0dB - #28,109.421387,False,False,False,False
168,1180,CR5- SNR 0dB - #29,11.850586,False,False,False,False
169,1186,CR5- SNR 0dB - #29,29.391602,False,False,False,False
170,1205,CR5- SNR 0dB - #29,84.57666,False,False,False,False
171,1210,CR5- SNR 0dB - #29,98.97998,False,False,False,False
172,1211,CR5- SNR 0dB - #29,101.758789,False,False,False,False
173,1213,CR5- SNR 0dB - #29,107.912598,False,False,False,False
174,1219,CR5- SNR 0dB - #30,3.492188,False,False,False,False
175,1232,CR5- SNR 0dB - #30,40.937988,False,False,False,False
176,1233,CR5- SNR 0dB - #30,44.419434,False,False,False,False
177,1240,CR5- SNR 0dB - #30,64.879395,False,False,False,False
178,1241,CR5- SNR 0dB - #30,67.325684,False,False,False,False
179,1254,CR5- SNR 0dB - #30,104.783691,False,False,False,False
180,1275,CR5- SNR 5dB - #1,43.870605,False,False,False,False
181,1285,CR5- SNR 5dB - #1,68.841309,False,False,False,False
182,1286,CR5- SNR 5dB - #1,72.484863,False,False,False,False
183,1287,CR5- SNR 5dB - #1,75.200684,False,False,False,False
184,1294,CR5- SNR 5dB - #1,95.801758,False,False,False,False
185,1300,CR5- SNR 5dB - #1,116.033691,False,False,False,False
186,1308,CR5- SNR 5dB - #2,16.846191,False,False,False,False
187,1310,CR5- SNR 5dB - #2,22.63916,False,False,False,False
188,1314,CR5- SNR 5dB - #2,34.413574,False,False,False,False
189,1318,CR5- SNR 5dB - #2,45.80957,False,False,False,False
190,1325,CR5- SNR 5dB - #2,67.459961,False,False,False,False
191,1340,CR5- SNR 5dB - #2,111.158691,False,False,False,False
192,1357,CR5- SNR 5dB - #3,36.716797,False,False,False,False
193,1367,CR5- SNR 5dB - #3,64.87793,False,False,False,False
194,1374,CR5- SNR 5dB - #3,84.475098,False,False,False,False
195,1375,CR5- SNR 5dB - #3,87.159668,False,False,False,False
196,1377,CR5- SNR 5dB - #3,93.762695,False,False,False,False
197,1382,CR5- SNR 5dB - #3,110.649414,False,False,False,False
198,1387,CR5- SNR 5dB - #4,3.555176,False,False,False,False
199,1398,CR5- SNR 5dB - #4,35.561523,False,False,False,False
200,1401,CR5- SNR 5dB - #4,43.960938,False,False,False,False
201,1405,CR5- SNR 5dB - #4,55.703613,False,False,False,False
202,1409,CR5- SNR 5dB - #4,66.32666,False,False,False,False
203,1410,CR5- SNR 5dB - #4,69.072754,False,False,False,False
204,1428,CR5- SNR 5dB - #5,1.0,False,False,False,False
205,1433,CR5- SNR 5dB - #5,15.785156,False,False,False,False
206,1435,CR5- SNR 5dB - #5,23.063477,False,False,False,False
207,1453,CR5- SNR 5dB - #5,73.549805,False,False,False,False
208,1462,CR5- SNR 5dB - #5,98.666504,False,False,False,False
209,1468,CR5- SNR 5dB - #5,115.671387,False,False,False,False
210,1474,CR5- SNR 5dB - #6,11.725098,False,False,False,False
211,1479,CR5- SNR 5dB - #6,25.136719,False,False,False,False
212,1492,CR5- SNR 5dB - #6,63.361816,False,False,False,False
213,1494,CR5- SNR 5dB - #6,70.175293,False,False,False,False
214,1500,CR5- SNR 5dB - #6,87.32373,False,False,False,False
215,1507,CR5- SNR 5dB - #6,107.361328,False,False,False,False
216,1521,CR5- SNR 5dB - #7,27.624023,False,False,False,False
217,1526,CR5- SNR 5dB - #7,40.834473,False,False,False,False
218,1535,CR5- SNR 5dB - #7,67.543457,False,False,False,False
219,1540,CR5- SNR 5dB - #7,82.103516,False,False,False,False
220,1542,CR5- SNR 5dB - #7,87.630371,False,False,False,False
221,1550,CR5- SNR 5dB - #7,110.416504,False,False,False,False
222,1564,CR5- SNR 5dB - #8,31.787109,False,False,False,False
223,1572,CR5- SNR 5dB - #8,55.977539,False,False,False,False
224,1576,CR5- SNR 5dB - #8,67.361328,False,False,False,False
225,1582,CR5- SNR 5dB - #8,83.720215,False,False,False,False
226,1588,CR5- SNR 5dB - #8,100.5,False,False,False,False
227,1594,CR5- SNR 5dB - #8,115.94873,False,False,False,False
228,1596,CR5- SNR 5dB - #9,1.0,False,False,False,False
229,1598,CR5- SNR 5dB - #9,5.358887,False,False,False,False
230,1601,CR5- SNR 5dB - #9,14.414551,False,False,False,False
231,1614,CR5- SNR 5dB - #9,52.792969,False,False,False,False
232,1618,CR5- SNR 5dB - #9,65.599121,False,False,False,False
233,1633,CR5- SNR 5dB - #9,107.966797,False,False,False,False
234,1660,CR5- SNR 5dB - #10,66.472656,False,False,False,False
235,1669,CR5- SNR 5dB - #10,90.716309,False,False,False,False
236,1675,CR5- SNR 5dB - #10,108.189941,False,False,False,False
237,1677,CR5- SNR 5dB - #10,113.923828,False,False,False,False
238,1678,CR5- SNR 5dB - #10,116.30957,False,False,False,False
239,1679,CR5- SNR 5dB - #10,119.0,False,False,False,False
240,1682,CR5- SNR 5dB - #11,5.769531,False,False,False,False
241,1683,CR5- SNR 5dB - #11,8.134277,False,False,False,False
242,1697,CR5- SNR 5dB - #11,49.818359,False,False,False,False
243,1699,CR5- SNR 5dB - #11,56.602051,False,False,False,False
244,1713,CR5- SNR 5dB - #11,94.614258,False,False,False,False
245,1721,CR5- SNR 5dB - #11,119.0,False,False,False,False
246,1727,CR5- SNR 5dB - #12,15.185059,False,False,False,False
247,1732,CR5- SNR 5dB - #12,30.107422,False,False,False,False
248,1735,CR5- SNR 5dB - #12,39.279785,False,False,False,False
249,1747,CR5- SNR 5dB - #12,72.462891,False,False,False,False
250,1751,CR5- SNR 5dB - #12,84.033691,False,False,False,False
251,1758,CR5- SNR 5dB - #12,104.27002,False,False,False,False
252,1764,CR5- SNR 5dB - #13,1.0,False,False,False,False
253,1776,CR5- SNR 5dB - #13,35.20752,False,False,False,False
254,1778,CR5- SNR 5dB - #13,41.669922,False,False,False,False
255,1790,CR5- SNR 5dB - #13,76.366699,False,False,False,False
256,1800,CR5- SNR 5dB - #13,103.657715,False,False,False,False
257,1804,CR5- SNR 5dB - #13,115.86377,False,False,False,False
258,1808,CR5- SNR 5dB - #14,8.614258,False,False,False,False
259,1821,CR5- SNR 5dB - #14,43.729492,False,False,False,False
260,1827,CR5- SNR 5dB - #14,62.619629,False,False,False,False
261,1834,CR5- SNR 5dB - #14,82.831543,False,False,False,False
262,1842,CR5- SNR 5dB - #14,104.626465,False,False,False,False
263,1845,CR5- SNR 5dB - #14,113.216797,False,False,False,False
264,1848,CR5- SNR 5dB - #15,1.0,False,False,False,False
265,1851,CR5- SNR 5dB - #15,9.290527,False,False,False,False
266,1861,CR5- SNR 5dB - #15,39.481445,False,False,False,False
267,1870,CR5- SNR 5dB - #15,61.827637,False,False,False,False
268,1872,CR5- SNR 5dB - #15,67.854004,False,False,False,False
269,1877,CR5- SNR 5dB - #15,82.260254,False,False,False,False
270,1903,CR5- SNR 5dB - #16,37.820801,False,False,False,False
271,1904,CR5- SNR 5dB - #16,40.364746,False,False,False,False
272,1910,CR5- SNR 5dB - #16,59.024414,False,False,False,False
273,1915,CR5- SNR 5dB - #16,72.875977,False,False,False,False
274,1922,CR5- SNR 5dB - #16,93.336914,False,False,False,False
275,1929,CR5- SNR 5dB - #16,112.934082,False,False,False,False
276,1933,CR5- SNR 5dB - #17,3.506348,False,False,False,False
277,1957,CR5- SNR 5dB - #17,69.955078,False,False,False,False
278,1958,CR5- SNR 5dB - #17,72.898926,False,False,False,False
279,1961,CR5- SNR 5dB - #17,82.117676,False,False,False,False
280,1972,CR5- SNR 5dB - #17,114.588867,False,False,False,False
281,1973,CR5- SNR 5dB - #17,119.0,False,False,False,False
282,1983,CR5- SNR 5dB - #18,25.450684,False,False,False,False
283,1987,CR5- SNR 5dB - #18,38.752441,False,False,False,False
284,1992,CR5- SNR 5dB - #18,55.075195,False,False,False,False
285,1998,CR5- SNR 5dB - #18,71.145996,False,False,False,False
286,2005,CR5- SNR 5dB - #18,91.155273,False,False,False,False
287,2014,CR5- SNR 5dB - #18,116.330078,False,False,False,False
288,2019,CR5- SNR 5dB - #19,8.157227,False,False,False,False
289,2026,CR5- SNR 5dB - #19,27.899902,False,False,False,False
290,2028,CR5- SNR 5dB - #19,33.177734,False,False,False,False
291,2032,CR5- SNR 5dB - #19,44.71875,False,False,False,False
292,2043,CR5- SNR 5dB - #19,76.974609,False,False,False,False
293,2055,CR5- SNR 5dB - #19,113.597656,False,False,False,False
294,2060,CR5- SNR 5dB - #20,6.795898,False,False,False,False
295,2064,CR5- SNR 5dB - #20,18.065918,False,False,False,False
296,2073,CR5- SNR 5dB - #20,44.624512,False,False,False,False
297,2076,CR5- SNR 5dB - #20,53.992188,False,False,False,False
298,2083,CR5- SNR 5dB - #20,74.849609,False,False,False,False
299,2087,CR5- SNR 5dB - #20,84.085938,False,False,False,False
300,2111,CR5- SNR 5dB - #21,30.878906,False,False,False,False
301,2124,CR5- SNR 5dB - #21,67.969727,False,False,False,False
302,2126,CR5- SNR 5dB - #21,73.890625,False,False,False,False
303,2129,CR5- SNR 5dB - #21,83.769043,False,False,False,False
304,2130,CR5- SNR 5dB - #21,87.145996,False,False,False,False
305,2131,CR5- SNR 5dB - #21,90.523438,False,False,False,False
306,2151,CR5- SNR 5dB - #22,28.748047,False,False,False,False
307,2156,CR5- SNR 5dB - #22,42.017578,False,False,False,False
308,2162,CR5- SNR 5dB - #22,59.843262,False,False,False,False
309,2170,CR5- SNR 5dB - #22,84.223633,False,False,False,False
310,2178,CR5- SNR 5dB - #22,106.339844,False,False,False,False
311,2179,CR5- SNR 5dB - #22,108.705566,False,False,False,False
312,2189,CR5- SNR 5dB - #23,15.578125,False,False,False,False
313,2190,CR5- SNR 5dB - #23,18.499512,False,False,False,False
314,2198,CR5- SNR 5dB - #23,42.461914,False,False,False,False
315,2215,CR5- SNR 5dB - #23,92.442871,False,True,False,False
316,2219,CR5- SNR 5dB - #23,102.966309,False,False,False,False
317,2223,CR5- SNR 5dB - #23,113.362793,False,False,False,False
318,2226,CR5- SNR 5dB - #24,1.0,False,False,False,False
319,2230,CR5- SNR 5dB - #24,12.853027,False,False,False,False
320,2234,CR5- SNR 5dB - #24,23.916016,False,False,False,False
321,2257,CR5- SNR 5dB - #24,89.406738,False,False,False,False
322,2266,CR5- SNR 5dB - #24,115.716309,False,False,False,False
323,2267,CR5- SNR 5dB - #24,119.0,False,False,False,False
324,2270,CR5- SNR 5dB - #25,7.270996,False,False,False,False
325,2273,CR5- SNR 5dB - #25,15.261719,False,False,False,False
326,2274,CR5- SNR 5dB - #25,18.544434,False,False,False,False
327,2279,CR5- SNR 5dB - #25,32.880859,False,False,False,False
328,2281,CR5- SNR 5dB - #25,38.094727,False,False,False,False
329,2288,CR5- SNR 5dB - #25,59.121094,False,False,False,False
330,2317,CR5- SNR 5dB - #26,20.755371,False,False,False,False
331,2324,CR5- SNR 5dB - #26,41.558105,False,False,False,False
332,2331,CR5- SNR 5dB - #26,62.71875,False,False,False,False
333,2336,CR5- SNR 5dB - #26,76.387695,False,False,False,False
334,2337,CR5- SNR 5dB - #26,79.01709,False,False,False,False
335,2351,CR5- SNR 5dB - #26,119.0,False,False,False,False
336,2353,CR5- SNR 5dB - #27,3.31543,False,False,False,False
337,2369,CR5- SNR 5dB - #27,50.565918,False,False,False,False
338,2379,CR5- SNR 5dB - #27,79.433105,False,False,False,False
339,2381,CR5- SNR 5dB - #27,85.314941,False,False,False,False
340,2384,CR5- SNR 5dB - #27,93.744629,False,False,False,False
341,2385,CR5- SNR 5dB - #27,96.51416,False,False,False,False
342,2395,CR5- SNR 5dB - #28,3.309082,False,False,False,False
343,2397,CR5- SNR 5dB - #28,9.22998,False,False,False,False
344,2398,CR5- SNR 5dB - #28,12.812988,False,False,False,False
345,2401,CR5- SNR 5dB - #28,20.731445,False,False,False,False
346,2411,CR5- SNR 5dB - #28,46.146484,False,False,False,False
347,2435,CR5- SNR 5dB - #28,119.0,False,False,False,False
348,2453,CR5- SNR 5dB - #29,50.572266,False,False,False,False
349,2455,CR5- SNR 5dB - #29,56.675781,False,False,False,False
350,2463,CR5- SNR 5dB - #29,79.043945,False,False,False,False
351,2469,CR5- SNR 5dB - #29,96.54541,False,False,False,False
352,2470,CR5- SNR 5dB - #29,99.085449,False,False,False,False
353,2473,CR5- SNR 5dB - #29,107.445801,False,False,False,False
354,2485,CR5- SNR 5dB - #30,20.485352,False,False,False,False
355,2493,CR5- SNR 5dB - #30,43.800293,False,False,False,False
356,2497,CR5- SNR 5dB - #30,54.556641,False,False,False,False
357,2506,CR5- SNR 5dB - #30,80.923828,False,False,False,False
358,2511,CR5- SNR 5dB - #30,95.442871,False,False,False,False
359,2518,CR5- SNR 5dB - #30,116.095703,False,False,False,False
360,2523,CR5- SNR 10dB - #1,10.761719,False,False,False,False
361,2524,CR5- SNR 10dB - #1,13.750977,False,False,False,False
362,2532,CR5- SNR 10dB - #1,36.707031,False,False,False,False
363,2537,CR5- SNR 10dB - #1,51.15625,False,False,False,False
364,2551,CR5- SNR 10dB - #1,91.291504,False,False,False,False
365,2557,CR5- SNR 10dB - #1,108.254395,False,False,False,False
366,2573,CR5- SNR 10dB - #2,33.491211,False,False,False,False
367,2584,CR5- SNR 10dB - #2,63.730957,False,False,False,False
368,2585,CR5- SNR 10dB - #2,66.968262,False,False,False,False
369,2591,CR5- SNR 10dB - #2,84.781738,False,False,False,False
370,2593,CR5- SNR 10dB - #2,90.004395,False,False,False,False
371,2601,CR5- SNR 10dB - #2,112.961426,False,False,False,False
372,2604,CR5- SNR 10dB - #3,1.0,False,False,False,False
373,2627,CR5- SNR 10dB - #3,67.244629,False,False,False,False
374,2628,CR5- SNR 10dB - #3,69.765625,False,False,False,False
375,2631,CR5- SNR 10dB - #3,79.387695,False,False,False,False
376,2642,CR5- SNR 10dB - #3,110.094727,False,False,False,False
377,2644,CR5- SNR 10dB - #3,115.558105,False,False,False,False
378,2662,CR5- SNR 10dB - #4,48.577148,False,False,False,False
379,2668,CR5- SNR 10dB - #4,65.685547,False,False,False,False
380,2672,CR5- SNR 10dB - #4,76.204102,False,False,False,False
381,2678,CR5- SNR 10dB - #4,93.308105,False,False,False,False
382,2681,CR5- SNR 10dB - #4,100.560059,False,False,False,False
383,2685,CR5- SNR 10dB - #4,112.854492,False,False,False,False
384,2696,CR5- SNR 10dB - #5,24.046387,False,False,False,False
385,2701,CR5- SNR 10dB - #5,38.875977,False,False,False,False
386,2712,CR5- SNR 10dB - #5,70.27832,False,False,False,False
387,2715,CR5- SNR 10dB - #5,79.295898,False,False,False,False
388,2720,CR5- SNR 10dB - #5,93.858398,False,False,False,False
389,2729,CR5- SNR 10dB - #5,119.0,False,False,False,False
390,2733,CR5- SNR 10dB - #6,10.101074,False,False,False,False
391,2734,CR5- SNR 10dB - #6,12.36084,False,False,False,False
392,2747,CR5- SNR 10dB - #6,50.003906,False,False,False,False
393,2748,CR5- SNR 10dB - #6,53.131348,False,False,False,False
394,2749,CR5- SNR 10dB - #6,56.563965,False,False,False,False
395,2756,CR5- SNR 10dB - #6,76.849121,False,False,False,False
396,2775,CR5- SNR 10dB - #7,9.931152,False,False,False,False
397,2781,CR5- SNR 10dB - #7,26.897949,False,False,False,False
398,2796,CR5- SNR 10dB - #7,68.187988,False,False,False,False
399,2804,CR5- SNR 10dB - #7,90.549316,False,False,False,False
400,2805,CR5- SNR 10dB - #7,94.027344,False,False,False,False
401,2806,CR5- SNR 10dB - #7,96.507813,False,False,False,False
402,2830,CR5- SNR 10dB - #8,49.230957,False,False,False,False
403,2832,CR5- SNR 10dB - #8,55.43457,False,False,False,False
404,2835,CR5- SNR 10dB - #8,64.187988,False,False,False,False
405,2838,CR5- SNR 10dB - #8,72.450195,False,False,False,False
406,2848,CR5- SNR 10dB - #8,101.910156,False,False,False,False
407,2853,CR5- SNR 10dB - #8,114.17627,False,False,False,False
408,2857,CR5- SNR 10dB - #9,3.827637,False,False,False,False
409,2870,CR5- SNR 10dB - #9,41.89209,False,False,False,False
410,2875,CR5- SNR 10dB - #9,55.096191,False,False,False,False
411,2878,CR5- SNR 10dB - #9,64.139648,False,False,False,False
412,2883,CR5- SNR 10dB - #9,80.415527,False,False,False,False
413,2893,CR5- SNR 10dB - #9,108.539063,False,False,False,False
414,2909,CR5- SNR 10dB - #10,30.775391,False,False,False,False
415,2918,CR5- SNR 10dB - #10,55.461426,False,False,False,False
416,2921,CR5- SNR 10dB - #10,63.842285,False,False,False,False
417,2926,CR5- SNR 10dB - #10,78.840332,False,False,False,False
418,2928,CR5- SNR 10dB - #10,84.449219,False,False,False,False
419,2939,CR5- SNR 10dB - #10,119.0,False,False,False,False
420,2943,CR5- SNR 10dB - #11,11.563477,False,False,False,False
421,2945,CR5- SNR 10dB - #11,16.754395,False,False,False,False
422,2946,CR5- SNR 10dB - #11,19.371582,False,False,False,False
423,2949,CR5- SNR 10dB - #11,28.411621,False,False,False,False
424,2952,CR5- SNR 10dB - #11,37.172852,False,False,False,False
425,2973,CR5- SNR 10dB - #11,97.577148,False,False,False,False
