JSON-index,JSON-ID,chan_name,event_time,pass_step1,pass_step2,pass_step3_NN,pass_step3_sig
161,1131,CR5- SNR 0dB - #27,113.494141,False,False,False,False
162,1138,CR5- SNR 0dB - #28,11.486816,False,False,False,False
163,1142,CR5- SNR 0dB - #28,25.154297,False,False,False,False
164,1157,CR5- SNR 0dB - #28,65.338379,False,False,False,False
165,1161,CR5- SNR 0dB - #28,78.040039,False,False,False,False
166,1171,CR5- SNR 0dB - #28,107.065918,False,False,False,False
167,1173,CR5- SNR 0dB - #28,111.890137,False,False,False,False
168,1178,CR5- SNR 0dB - #29,6.15625,False,False,False,False
169,1191,CR5- SNR 0dB - #29,43.592285,False,False,False,False
170,1207,CR5- SNR 0dB - #29,89.911621,False,False,False,False
171,1208,CR5- SNR 0dB - #29,93.071289,True,True,False,False
172,1209,CR5- SNR 0dB - #29,95.916992,False,False,False,False
173,1216,CR5- SNR 0dB - #29,116.270508,False,False,False,False
174,1228,CR5- SNR 0dB - #30,30.430176,False,True,False,False
175,1230,CR5- SNR 0dB - #30,35.989746,False,False,False,False
176,1237,CR5- SNR 0dB - #30,56.190918,False,False,False,False
177,1242,CR5- SNR 0dB - #30,69.695801,False,False,False,False
178,1244,CR5- SNR 0dB - #30,75.000977,False,False,False,False
179,1245,CR5- SNR 0dB - #30,78.652344,False,False,False,False
180,1266,CR5- SNR 5dB - #1,16.681152,True,True,False,False
181,1269,CR5- SNR 5dB - #1,25.450684,True,True,False,False
182,1273,CR5- SNR 5dB - #1,37.296875,True,True,False,False
183,1278,CR5- SNR 5dB - #1,50.161133,True,True,False,False
184,1279,CR5- SNR 5dB - #1,52.474609,False,False,False,False
185,1292,CR5- SNR 5dB - #1,89.1875,True,True,False,False
186,1305,CR5- SNR 5dB - #2,9.214844,True,True,False,False
187,1317,CR5- SNR 5dB - #2,43.347656,True,True,False,False
188,1319,CR5- SNR 5dB - #2,48.741211,False,False,False,False
189,1321,CR5- SNR 5dB - #2,54.65918,True,True,False,False
190,1322,CR5- SNR 5dB - #2,57.378906,True,True,False,False
191,1333,CR5- SNR 5dB - #2,89.95752,True,False,False,False
192,1346,CR5- SNR 5dB - #3,6.237793,True,True,False,False
193,1348,CR5- SNR 5dB - #3,11.561035,True,False,False,False
194,1349,CR5- SNR 5dB - #3,14.141602,False,False,False,False
195,1352,CR5- SNR 5dB - #3,22.439453,True,True,False,False
196,1356,CR5- SNR 5dB - #3,34.049316,True,False,False,False
197,1370,CR5- SNR 5dB - #3,73.249512,True,False,False,False
198,1392,CR5- SNR 5dB - #4,17.755859,True,True,False,False
199,1396,CR5- SNR 5dB - #4,29.026855,True,True,False,False
200,1407,CR5- SNR 5dB - #4,61.338867,False,True,False,False
201,1420,CR5- SNR 5dB - #4,97.35498,False,False,False,False
202,1424,CR5- SNR 5dB - #4,109.141602,False,False,False,False
203,1427,CR5- SNR 5dB - #4,119.0,True,True,False,False
204,1438,CR5- SNR 5dB - #5,31.725098,False,True,False,False
205,1444,CR5- SNR 5dB - #5,49.105469,True,True,False,False
206,1450,CR5- SNR 5dB - #5,65.688965,True,True,False,False
207,1460,CR5- SNR 5dB - #5,93.018555,True,True,False,False
208,1464,CR5- SNR 5dB - #5,104.041992,True,True,False,False
209,1467,CR5- SNR 5dB - #5,113.533691,True,True,False,False
210,1470,CR5- SNR 5dB - #6,1.0,True,True,False,False
211,1472,CR5- SNR 5dB - #6,6.44873,True,True,False,False
212,1475,CR5- SNR 5dB - #6,13.701172,True,True,False,False
213,1496,CR5- SNR 5dB - #6,75.932129,True,True,False,False
214,1506,CR5- SNR 5dB - #6,105.038086,True,True,False,False
215,1508,CR5- SNR 5dB - #6,110.171387,True,True,False,False
216,1514,CR5- SNR 5dB - #7,7.145996,False,False,False,False
217,1515,CR5- SNR 5dB - #7,9.447754,True,True,False,False
218,1517,CR5- SNR 5dB - #7,15.921875,False,True,False,False
219,1518,CR5- SNR 5dB - #7,18.964355,True,False,False,False
220,1533,CR5- SNR 5dB - #7,60.868652,True,True,False,False
221,1553,CR5- SNR 5dB - #7,119.0,False,True,False,False
222,1562,CR5- SNR 5dB - #8,26.648926,True,True,False,False
223,1565,CR5- SNR 5dB - #8,35.300293,True,False,False,False
224,1566,CR5- SNR 5dB - #8,38.553711,True,True,False,False
225,1569,CR5- SNR 5dB - #8,46.61084,True,False,False,False
226,1584,CR5- SNR 5dB - #8,89.568848,True,True,False,False
227,1585,CR5- SNR 5dB - #8,91.814941,True,True,False,False
228,1607,CR5- SNR 5dB - #9,32.889648,True,True,False,False
229,1610,CR5- SNR 5dB - #9,40.353516,True,True,False,False
230,1617,CR5- SNR 5dB - #9,62.668457,True,True,False,False
231,1622,CR5- SNR 5dB - #9,77.822266,True,True,False,False
232,1628,CR5- SNR 5dB - #9,92.963867,False,False,False,False
233,1634,CR5- SNR 5dB - #9,110.649902,True,True,False,False
234,1647,CR5- SNR 5dB - #10,29.088867,True,True,False,False
235,1653,CR5- SNR 5dB - #10,47.064941,True,False,False,False
236,1658,CR5- SNR 5dB - #10,60.995605,True,True,False,False
237,1659,CR5- SNR 5dB - #10,64.49707,True,True,False,False
238,1661,CR5- SNR 5dB - #10,69.052734,False,True,False,False
239,1667,CR5- SNR 5dB - #10,85.40625,True,True,False,False
240,1681,CR5- SNR 5dB - #11,3.642578,False,True,False,False
241,1689,CR5- SNR 5dB - #11,27.52002,False,True,False,False
242,1701,CR5- SNR 5dB - #11,61.696777,True,True,False,False
243,1702,CR5- SNR 5dB - #11,63.317383,True,True,False,False
244,1703,CR5- SNR 5dB - #11,66.268066,True,True,False,False
245,1718,CR5- SNR 5dB - #11,110.009766,True,False,False,False
246,1728,CR5- SNR 5dB - #12,18.453613,True,True,False,False
247,1731,CR5- SNR 5dB - #12,27.082031,True,True,False,False
248,1734,CR5- SNR 5dB - #12,35.999512,False,False,False,False
249,1745,CR5- SNR 5dB - #12,66.730469,True,True,False,False
250,1748,CR5- SNR 5dB - #12,74.868652,True,True,False,False
251,1756,CR5- SNR 5dB - #12,98.831055,False,True,False,False
252,1766,CR5- SNR 5dB - #13,5.87793,False,False,False,False
253,1767,CR5- SNR 5dB - #13,8.209473,True,True,False,False
254,1777,CR5- SNR 5dB - #13,38.503906,True,True,False,False
255,1784,CR5- SNR 5dB - #13,59.688477,False,False,False,False
256,1787,CR5- SNR 5dB - #13,67.209961,True,True,False,False
257,1802,CR5- SNR 5dB - #13,110.566406,True,True,False,False
258,1807,CR5- SNR 5dB - #14,4.450195,True,True,False,False
259,1817,CR5- SNR 5dB - #14,32.71582,False,False,False,False
260,1823,CR5- SNR 5dB - #14,50.163086,True,True,False,False
261,1828,CR5- SNR 5dB - #14,64.889648,False,False,False,False
262,1829,CR5- SNR 5dB - #14,68.400879,True,True,False,False
263,1830,CR5- SNR 5dB - #14,71.059082,True,False,False,False
264,1854,CR5- SNR 5dB - #15,18.569824,True,False,False,False
265,1863,CR5- SNR 5dB - #15,44.51709,True,True,False,False
266,1869,CR5- SNR 5dB - #15,59.800781,True,True,False,False
267,1875,CR5- SNR 5dB - #15,76.90625,True,False,False,False
268,1881,CR5- SNR 5dB - #15,93.739746,True,True,False,False
269,1889,CR5- SNR 5dB - #15,119.0,True,True,False,False
270,1893,CR5- SNR 5dB - #16,10.282715,True,False,False,False
271,1894,CR5- SNR 5dB - #16,13.129395,False,True,False,False
272,1900,CR5- SNR 5dB - #16,28.90332,True,True,False,False
273,1917,CR5- SNR 5dB - #16,78.577148,False,True,False,False
274,1928,CR5- SNR 5dB - #16,110.504395,True,True,False,False
275,1930,CR5- SNR 5dB - #16,116.265625,True,True,False,False
276,1945,CR5- SNR 5dB - #17,36.133301,True,True,False,False
277,1949,CR5- SNR 5dB - #17,47.318359,True,True,False,False
278,1952,CR5- SNR 5dB - #17,55.973145,False,True,False,False
279,1955,CR5- SNR 5dB - #17,65.228516,True,True,False,False
280,1956,CR5- SNR 5dB - #17,67.6875,True,True,False,False
281,1968,CR5- SNR 5dB - #17,103.417969,True,True,False,False
282,1977,CR5- SNR 5dB - #18,7.868164,True,True,False,False
283,1990,CR5- SNR 5dB - #18,48.217773,True,True,False,False
284,1991,CR5- SNR 5dB - #18,50.935547,True,True,False,False
285,2006,CR5- SNR 5dB - #18,93.23877,True,True,False,False
286,2008,CR5- SNR 5dB - #18,98.623047,True,True,False,False
287,2010,CR5- SNR 5dB - #18,104.536133,True,True,False,False
288,2022,CR5- SNR 5dB - #19,15.878906,True,False,False,False
289,2023,CR5- SNR 5dB - #19,18.970215,False,False,False,False
290,2041,CR5- SNR 5dB - #19,69.888672,False,False,False,False
291,2042,CR5- SNR 5dB - #19,73.174805,True,False,False,False
292,2045,CR5- SNR 5dB - #19,83.066406,True,True,False,False
293,2050,CR5- SNR 5dB - #19,98.162109,True,True,False,False
294,2066,CR5- SNR 5dB - #20,24.532715,False,True,False,False
295,2069,CR5- SNR 5dB - #20,33.803223,True,True,False,False
296,2074,CR5- SNR 5dB - #20,47.582031,True,True,False,False
297,2079,CR5- SNR 5dB - #20,63.84668,False,False,False,False
298,2086,CR5- SNR 5dB - #20,82.09375,True,True,False,False
299,2092,CR5- SNR 5dB - #20,99.05127,True,True,False,False
300,2105,CR5- SNR 5dB - #21,15.5625,False,True,False,False
301,2109,CR5- SNR 5dB - #21,25.808594,True,True,False,False
302,2112,CR5- SNR 5dB - #21,34.214844,True,True,False,False
303,2119,CR5- SNR 5dB - #21,53.507324,True,True,False,False
304,2136,CR5- SNR 5dB - #21,105.817871,True,True,False,False
305,2138,CR5- SNR 5dB - #21,111.30127,True,True,False,False
306,2145,CR5- SNR 5dB - #22,10.421387,True,False,False,False
307,2146,CR5- SNR 5dB - #22,14.327637,True,True,False,False
308,2149,CR5- SNR 5dB - #22,22.686035,True,False,False,False
309,2153,CR5- SNR 5dB - #22,33.733398,True,True,False,False
310,2173,CR5- SNR 5dB - #22,92.404785,False,True,False,False
311,2175,CR5- SNR 5dB - #22,97.024414,True,True,False,False
312,2185,CR5- SNR 5dB - #23,4.832031,True,True,False,False
313,2187,CR5- SNR 5dB - #23,9.79541,False,True,False,False
314,2193,CR5- SNR 5dB - #23,28.586914,True,True,False,False
315,2203,CR5- SNR 5dB - #23,56.587402,False,True,False,False
316,2206,CR5- SNR 5dB - #23,64.926758,True,True,False,False
317,2211,CR5- SNR 5dB - #23,80.005371,True,True,False,False
318,2232,CR5- SNR 5dB - #24,18.196777,True,True,False,False
319,2237,CR5- SNR 5dB - #24,32.568848,True,False,False,False
320,2245,CR5- SNR 5dB - #24,54.560547,True,True,False,False
321,2248,CR5- SNR 5dB - #24,63.281738,True,False,False,False
322,2264,CR5- SNR 5dB - #24,110.95752,False,True,False,False
323,2265,CR5- SNR 5dB - #24,113.425781,True,False,False,False
324,2271,CR5- SNR 5dB - #25,10.025879,False,False,False,False
325,2287,CR5- SNR 5dB - #25,55.733887,False,False,False,False
326,2291,CR5- SNR 5dB - #25,66.80127,False,True,False,False
327,2299,CR5- SNR 5dB - #25,91.101563,True,True,False,False
328,2304,CR5- SNR 5dB - #25,104.937988,True,False,False,False
329,2309,CR5- SNR 5dB - #25,119.0,True,False,False,False
330,2313,CR5- SNR 5dB - #26,9.333496,True,True,False,False
331,2318,CR5- SNR 5dB - #26,23.516113,True,True,False,False
332,2329,CR5- SNR 5dB - #26,56.135254,True,False,False,False
333,2342,CR5- SNR 5dB - #26,93.675781,True,True,False,False
334,2348,CR5- SNR 5dB - #26,110.21875,True,False,False,False
335,2350,CR5- SNR 5dB - #26,116.008789,True,True,False,False
336,2363,CR5- SNR 5dB - #27,33.963379,True,False,False,False
337,2365,CR5- SNR 5dB - #27,39.660156,True,True,False,False
338,2367,CR5- SNR 5dB - #27,44.911621,False,False,False,False
339,2383,CR5- SNR 5dB - #27,90.881836,True,True,False,False
340,2390,CR5- SNR 5dB - #27,110.861816,True,True,False,False
341,2393,CR5- SNR 5dB - #27,119.0,True,True,False,False
342,2407,CR5- SNR 5dB - #28,36.074219,True,True,False,False
343,2410,CR5- SNR 5dB - #28,44.023438,True,False,False,False
344,2415,CR5- SNR 5dB - #28,57.105469,False,True,False,False
345,2421,CR5- SNR 5dB - #28,75.584961,True,True,False,False
346,2432,CR5- SNR 5dB - #28,110.53418,True,True,False,False
347,2433,CR5- SNR 5dB - #28,113.79248,True,True,False,False
348,2450,CR5- SNR 5dB - #29,40.997559,True,True,False,False
349,2454,CR5- SNR 5dB - #29,53.274414,True,True,False,False
350,2459,CR5- SNR 5dB - #29,67.691895,True,True,False,False
351,2460,CR5- SNR 5dB - #29,70.158203,False,True,False,False
352,2472,CR5- SNR 5dB - #29,104.224609,True,True,False,False
353,2476,CR5- SNR 5dB - #29,116.480469,True,True,False,False
354,2488,CR5- SNR 5dB - #30,29.018555,True,True,False,False
355,2490,CR5- SNR 5dB - #30,33.70752,True,True,False,False
356,2500,CR5- SNR 5dB - #30,62.492188,True,False,False,False
357,2505,CR5- SNR 5dB - #30,77.972168,True,True,False,False
358,2508,CR5- SNR 5dB - #30,86.661133,True,True,False,False
359,2513,CR5- SNR 5dB - #30,101.833008,True,True,False,False
360,2522,CR5- SNR 10dB - #1,7.657227,True,True,False,False
361,2538,CR5- SNR 10dB - #1,54.488281,True,True,False,False
362,2542,CR5- SNR 10dB - #1,65.641602,True,True,False,False
363,2550,CR5- SNR 10dB - #1,87.869141,True,True,False,False
364,2560,CR5- SNR 10dB - #1,116.117676,True,True,False,False
365,2561,CR5- SNR 10dB - #1,119.0,True,True,False,False
366,2565,CR5- SNR 10dB - #2,8.987305,True,True,False,False
367,2568,CR5- SNR 10dB - #2,18.695313,True,True,False,False
368,2571,CR5- SNR 10dB - #2,27.433105,True,True,False,False
369,2572,CR5- SNR 10dB - #2,29.932617,True,True,False,False
370,2574,CR5- SNR 10dB - #2,35.999023,True,True,False,False
371,2603,CR5- SNR 10dB - #2,119.0,True,True,False,False
372,2609,CR5- SNR 10dB - #3,14.625977,True,True,False,False
373,2611,CR5- SNR 10dB - #3,20.131348,True,True,False,False
374,2620,CR5- SNR 10dB - #3,47.615234,True,True,False,False
375,2629,CR5- SNR 10dB - #3,72.854492,True,True,False,False
376,2630,CR5- SNR 10dB - #3,75.655762,True,True,False,False
377,2639,CR5- SNR 10dB - #3,102.135742,True,True,False,False
378,2660,CR5- SNR 10dB - #4,43.003418,True,True,False,False
379,2661,CR5- SNR 10dB - #4,45.671387,True,True,False,False
380,2663,CR5- SNR 10dB - #4,51.123535,True,True,False,False
381,2664,CR5- SNR 10dB - #4,54.360352,True,True,False,False
382,2665,CR5- SNR 10dB - #4,57.558594,True,True,False,False
383,2675,CR5- SNR 10dB - #4,83.891602,True,True,False,False
384,2692,CR5- SNR 10dB - #5,14.484863,True,True,False,False
385,2695,CR5- SNR 10dB - #5,22.042969,True,True,False,False
386,2698,CR5- SNR 10dB - #5,29.776367,True,True,False,False
387,2709,CR5- SNR 10dB - #5,61.482422,True,True,False,False
388,2716,CR5- SNR 10dB - #5,81.993652,True,True,False,False
389,2725,CR5- SNR 10dB - #5,107.748047,True,True,False,False
390,2737,CR5- SNR 10dB - #6,20.162598,True,True,False,False
391,2751,CR5- SNR 10dB - #6,62.627441,True,True,False,False
392,2755,CR5- SNR 10dB - #6,73.166016,True,True,False,False
393,2759,CR5- SNR 10dB - #6,85.398438,True,True,False,False
394,2767,CR5- SNR 10dB - #6,108.422852,True,True,False,False
395,2768,CR5- SNR 10dB - #6,111.116211,True,True,False,False
396,2772,CR5- SNR 10dB - #7,1.0,True,True,False,False
397,2780,CR5- SNR 10dB - #7,24.222168,True,True,False,False
398,2783,CR5- SNR 10dB - #7,31.748535,True,True,False,False
399,2793,CR5- SNR 10dB - #7,60.880859,True,True,False,False
400,2798,CR5- SNR 10dB - #7,73.489746,True,True,False,False
401,2807,CR5- SNR 10dB - #7,98.973633,True,True,False,False
402,2823,CR5- SNR 10dB - #8,27.583008,True,True,False,False
403,2833,CR5- SNR 10dB - #8,58.599121,True,True,False,False
404,2836,CR5- SNR 10dB - #8,66.566895,True,True,False,False
405,2837,CR5- SNR 10dB - #8,69.490723,True,True,False,False
406,2844,CR5- SNR 10dB - #8,90.393555,True,True,False,False
407,2847,CR5- SNR 10dB - #8,99.499023,True,True,False,False
408,2862,CR5- SNR 10dB - #9,18.183594,True,True,False,False
409,2863,CR5- SNR 10dB - #9,20.500488,True,True,False,False
410,2871,CR5- SNR 10dB - #9,44.312012,True,True,False,False
411,2874,CR5- SNR 10dB - #9,52.216309,True,True,False,False
412,2877,CR5- SNR 10dB - #9,60.74707,True,True,False,False
413,2897,CR5- SNR 10dB - #9,119.0,True,True,False,False
414,2899,CR5- SNR 10dB - #10,3.858398,True,True,False,False
415,2900,CR5- SNR 10dB - #10,6.149414,True,True,False,False
416,2911,CR5- SNR 10dB - #10,37.008789,True,True,False,False
417,2919,CR5- SNR 10dB - #10,58.564941,True,True,False,False
418,2935,CR5- SNR 10dB - #10,107.476074,True,True,False,False
419,2936,CR5- SNR 10dB - #10,110.248047,True,True,False,False
420,2944,CR5- SNR 10dB - #11,14.746582,True,True,False,False
421,2947,CR5- SNR 10dB - #11,23.024414,True,True,False,False
422,2959,CR5- SNR 10dB - #11,57.76416,True,True,False,False
423,2968,CR5- SNR 10dB - #11,83.128906,True,True,False,False
424,2969,CR5- SNR 10dB - #11,86.148438,True,True,False,False
425,2975,CR5- SNR 10dB - #11,103.134766,True,True,False,False
